  expid     ra   dec     ut fil  time  secz   psf   sky  cloud  teff             Object                   utdate ut_decimal  twi       program  blockID
 983795  150.8   1.8  02:00   r    86  1.19  1.09  0.18   0.05  0.63           COSMOS-3  2021-04-12T02:00:00.000     2.0000    0           DDF       11
 983796  150.8   1.8  02:02   i   130  1.19  1.03  0.01   0.07  0.76           COSMOS-3  2021-04-12T02:02:00.000     2.0333    0           DDF       11
 983797  150.0   3.1  02:05   g    60  1.22  1.22  0.20   0.14  0.55           COSMOS-1  2021-04-12T02:05:00.000     2.0833    0           DDF       11
 983798  150.0   3.1  02:06   r    86  1.22  1.08  0.22   0.10  0.61           COSMOS-1  2021-04-12T02:06:00.000     2.1000    0           DDF       11
 983799  150.0   3.1  02:08   i   130  1.22  1.03  0.05   0.09  0.73           COSMOS-1  2021-04-12T02:08:00.000     2.1333    0           DDF       11
 983800  149.2   1.8  02:11   g    60  1.21  1.22  0.17   0.16  0.57           COSMOS-2  2021-04-12T02:11:00.000     2.1833    0           DDF       11
 983801  149.2   1.8  02:12   r    86  1.21  1.09  0.20   0.03  0.61           COSMOS-2  2021-04-12T02:12:00.000     2.2000    0           DDF       11
 983802  149.2   1.8  02:14   i   130  1.21  1.01  0.04   0.13  0.77           COSMOS-2  2021-04-12T02:14:00.000     2.2333    0           DDF       11
 983803  150.8   1.8  02:17   g    60  1.21  1.20  0.17   0.13  0.58           COSMOS-3  2021-04-12T02:17:00.000     2.2833    0           DDF       11
 983804  150.8   1.8  02:18   r    86  1.21  1.04  0.21   0.06  0.67           COSMOS-3  2021-04-12T02:18:00.000     2.3000    0           DDF       11
 983805  150.8   1.8  02:20   i   130  1.21  1.00  0.01   0.07  0.80           COSMOS-3  2021-04-12T02:20:00.000     2.3333    0           DDF       11
 983806  150.0   3.1  02:23   g    60  1.24  1.13  0.20   0.15  0.64           COSMOS-1  2021-04-12T02:23:00.000     2.3833    0           DDF       11
 983807  150.0   3.1  02:24   r    86  1.24  1.02  0.20   0.09  0.70           COSMOS-1  2021-04-12T02:24:00.000     2.4000    0           DDF       11
 983808  150.0   3.1  02:26   i   130  1.24  0.96 -0.01   0.09  0.89           COSMOS-1  2021-04-12T02:26:00.000     2.4333    0           DDF       11
 983809  186.3  14.5  02:30   g    50  1.50  1.42  0.25   0.15  0.39            525.A.a  2021-04-12T02:30:00.000     2.5000    0           YSE       12
 983810  186.3  14.5  02:32   r    50  1.50  1.22  0.28   0.14  0.46            525.A.a  2021-04-12T02:32:00.000     2.5333    0           YSE       12
 983811  188.5  14.5  02:33   g    50  1.52  1.40  0.26   0.18  0.39            525.A.b  2021-04-12T02:33:00.000     2.5500    0           YSE       12
 983812  188.5  14.5  02:34   r    50  1.51  1.19  0.28   0.03  0.48            525.A.b  2021-04-12T02:34:00.000     2.5667    0           YSE       12
 983813  189.0  12.1  02:36   g    50  1.45  1.33  0.26   0.17  0.44            525.E.b  2021-04-12T02:36:00.000     2.6000    0           YSE       12
 983814  189.0  12.1  02:37   r    50  1.45  1.21  0.27   0.02  0.47            525.E.b  2021-04-12T02:37:00.000     2.6167    0           YSE       12
 983815  186.6  12.3  02:38   g    50  1.43  1.38  0.25   0.16  0.41            525.E.a  2021-04-12T02:38:00.000     2.6333    0           YSE       12
 983816  186.6  12.3  02:40   r    50  1.43  1.20  0.26   0.08  0.48            525.E.a  2021-04-12T02:40:00.000     2.6667    0           YSE       12
 983817  187.8   7.2  02:41   g    50  1.33  1.28  0.26   0.17  0.47            525.F.b  2021-04-12T02:41:00.000     2.6833    0           YSE       12
 983818  187.8   7.2  02:42   r    50  1.32  1.09  0.24   0.09  0.59            525.F.b  2021-04-12T02:42:00.000     2.7000    0           YSE       12
 983819  184.8   6.1  02:44   g    50  1.28  1.19  0.26   0.11  0.55            525.F.a  2021-04-12T02:44:00.000     2.7333    0           YSE       12
 983820  184.8   6.1  02:45   r    50  1.28  1.10  0.25   0.07  0.58            525.F.a  2021-04-12T02:45:00.000     2.7500    0           YSE       12
 983821  185.9   7.0  02:46   u    10  1.30   NaN   NaN    NaN   NaN         2021hiz_P1  2021-04-12T02:46:00.000     2.7667    0        DEBASS       13
 983822  185.9   7.0  02:47   g     5  1.30  1.26  0.14   0.18  0.54         2021hiz_P1  2021-04-12T02:47:00.000     2.7833    0        DEBASS       13
 983823  185.9   7.0  02:47   r     5  1.30  1.51  0.20   0.06  0.32         2021hiz_P1  2021-04-12T02:47:00.000     2.7833    0        DEBASS       13
 983824  185.9   7.0  02:48   i     5  1.30  1.06  0.02   0.10  0.71         2021hiz_P1  2021-04-12T02:48:00.000     2.8000    0        DEBASS       13
 983825  185.9   7.0  02:49   z     5  1.30  0.96  0.03   0.16  0.80         2021hiz_P1  2021-04-12T02:49:00.000     2.8167    0        DEBASS       13
 983826  185.9   7.0  02:49   Y     5  1.29  0.95 -0.21   0.13  0.99         2021hiz_P1  2021-04-12T02:49:00.000     2.8167    0        DEBASS       13
 983827  186.9   9.9  02:50   g    50  1.35  1.22  0.23   0.19  0.53            525.B.b  2021-04-12T02:50:00.000     2.8333    0           YSE       14
 983828  186.9   9.9  02:51   r    50  1.35  1.09  0.23   0.17  0.60            525.B.b  2021-04-12T02:51:00.000     2.8500    0           YSE       14
 983829  184.5   9.7  02:52   g    50  1.33  1.32  0.23   0.14  0.46            525.C.a  2021-04-12T02:52:00.000     2.8667    0           YSE       14
 983830  184.5   9.7  02:54   r    50  1.33  1.15  0.22   0.05  0.54            525.C.a  2021-04-12T02:54:00.000     2.9000    0           YSE       14
 983831  189.3   9.8  02:55   g    50  1.36  1.24  0.23   0.17  0.52            525.B.a  2021-04-12T02:55:00.000     2.9167    0           YSE       14
 983832  189.3   9.8  02:56   r    50  1.36  1.20  0.21   0.11  0.50            525.B.a  2021-04-12T02:56:00.000     2.9333    0           YSE       14
 983833  191.5  12.2  02:58   g    50  1.42  1.36  0.25   0.15  0.42            525.C.b  2021-04-12T02:58:00.000     2.9667    0           YSE       14
 983834  191.5  12.2  02:59   r    50  1.42  1.20  0.25   0.08  0.48            525.C.b  2021-04-12T02:59:00.000     2.9833    0           YSE       14
